workerid,proliferate.condition,adj,adj_tr,label,object,response,rt,slide_number_in_experiment,trial_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
893,condition1,high,yüksek,table_metal_high,table,[0.26],4557,15,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.23],5103,16,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[1],5385,17,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,spotted,benekli,frog_spotted_green,frog,[0.97],4119,18,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,closed,kapalı,box_closed_cardboard,box,[0.49],3516,19,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,striped,çizgili,frog_striped_green,frog,[0.15],6893,20,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,open,açık,box_open_cardboard,box,[0.5],3379,21,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.57],4276,22,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,triangular,üçgen,earring_big_triangular,earring,[0.07],5558,23,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,round,yuvarlak,earring_big_round,earring,[0.21],4707,24,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,fat,şişman,woman2_happy_fat,woman,[0.99],5094,25,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,green,yeşil,frog_spotted_green,frog,[0.49],2725,26,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,skinny,zayıf,woman2_happy_skinny,woman,[1],5002,27,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,dry,kuru,shorts_dry_green,shorts,[0.18],5021,28,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],3285,29,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,straight,düz,hair_straight_blond,hair,[0],4012,30,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,red,kırmızı,frog_spotted_red,frog,[0.17],4255,31,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,low,alçak,table_metal_low,table,[0.23],4913,32,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,matte,mat,nails_black_matte,nails,[0.1],3525,33,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,metal,metal,spoon_metal_clean,spoon,[0],5049,34,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[1],2973,35,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.49],9172,36,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[1],4943,37,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,colored,renkli,picture_colored_rectangular,picture,[0.33],2998,38,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.3],4525,39,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,glossy,parlak,nails_black_glossy,nails,[0.24],3692,40,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,blue,mavi,pencil_long_blue,pencil,[0.1],2924,41,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,old,yaşlı,man_old_bearded,man,[0.98],4801,42,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,young,genç,man_young_bearded,man,[1],7913,43,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,big,büyük,bottle_glass_big,bottle,[0.16],3533,44,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,short,kısa,pencil_short_black,pencil,[0.76],5654,45,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,sad,mutsuz,woman_old_sad,woman,[1],5635,46,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,wet,ıslak,shorts_wet_green,shorts,[0],4276,47,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
893,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.78],3473,48,,[],38,Yes,Açıklamalar daha ayrıntılı olabilirdi. Örneklerle bir yönlendirme olmadan deneye katılanlara destek verilebilirdi.,4,1,Male,TÜRKÇE,Chrome,Windows,768,1366,5.770716666666667,
916,condition1,,,,beyaz,beyaz,0,1,bot_check,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,round,yuvarlak,earring_big_round,earring,[0.27],5070,3,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,green,yeşil,frog_spotted_green,frog,[0.53],1547,4,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,straight,düz,hair_straight_blond,hair,[0.41],1177,5,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.6],1209,6,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.42],1299,7,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,metal,metal,spoon_metal_clean,spoon,[0.5],1148,8,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,big,büyük,bottle_glass_big,bottle,[0.42],1494,9,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.58],1588,10,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,happy,mutlu,woman_old_happy,woman,[0.77],4014,11,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.23],2366,12,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.8],2569,13,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,old,yaşlı,man_old_bearded,man,[0.47],2594,14,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,clean,temiz,spoon_metal_clean,spoon,[0.5],2657,15,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,long,uzun,pencil_long_black,pencil,[0.51],1555,16,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,glossy,parlak,nails_black_glossy,nails,[0.79],2417,17,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,glass,cam,bottle_glass_big,bottle,[0.49],1436,18,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,bearded,sakallı,man_old_bearded,man,[0.65],1477,19,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.75],1824,20,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,low,alçak,table_metal_low,table,[0.21],2061,21,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.67],1338,22,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,dry,kuru,shorts_dry_green,shorts,[0.44],2685,23,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,red,kırmızı,frog_spotted_red,frog,[0.61],1754,24,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,blue,mavi,pencil_long_blue,pencil,[0.53],1358,25,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,spotted,benekli,frog_spotted_green,frog,[0.68],1833,26,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,matte,mat,nails_black_matte,nails,[0.77],2012,27,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,blond,sarı,hair_curly_blonde,hair,[0.36],2200,28,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.31],1376,29,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.35],1447,30,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.5],1349,31,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,high,yüksek,table_metal_high,table,[0.51],2494,32,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,square,kare,picture_bw_square,picture,[0.32],2162,33,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,young,genç,man_young_bearded,man,[0.74],2004,34,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,black,siyah,nails_black_glossy,nails,[0.34],1980,35,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,short,kısa,pencil_short_black,pencil,[0.32],2102,36,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.63],2280,37,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,triangular,üçgen,earring_big_triangular,earring,[0.31],2566,38,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,striped,çizgili,frog_striped_green,frog,[0.54],1417,39,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,fat,şişman,woman2_happy_fat,woman,[0.45],1506,40,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,sad,mutsuz,woman_old_sad,woman,[0.49],1764,41,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,colored,renkli,picture_colored_rectangular,picture,[0.29],1576,42,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,small,küçük,bottle_glass_small,bottle,[0.55],1168,43,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,wet,ıslak,shorts_wet_green,shorts,[0.56],1188,44,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,closed,kapalı,box_closed_cardboard,box,[0.66],1872,45,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,brown,kahverengi,hair_curly_brown,hair,[0.5],1229,46,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,cardboard,karton,box_closed_cardboard,box,[0.65],1267,47,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
916,condition1,open,açık,box_open_cardboard,box,[0.37],1180,48,,[],20,Yes,deney guzeldi ama daha iyi ola bilirdi,1,1,Female,Azerice,Chrome,Windows,768,1366,2.1736833333333334,
942,condition1,,,,beyaz,Beyaz,0,1,bot_check,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,glossy,parlak,nails_black_glossy,nails,[0.89],35676,3,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.01],6688,4,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,cardboard,karton,box_closed_cardboard,box,[0.01],3192,5,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,big,büyük,bottle_glass_big,bottle,[0.92],2984,6,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,low,alçak,table_metal_low,table,[1],2807,7,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,clean,temiz,spoon_metal_clean,spoon,[0.97],6663,8,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,fat,şişman,woman2_happy_fat,woman,[0.59],4553,9,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.58],3104,10,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,blond,sarı,hair_curly_blonde,hair,[0],46134,11,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,matte,mat,nails_black_matte,nails,[0.8],10633,12,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,high,yüksek,table_metal_high,table,[0.9],2392,13,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,dry,kuru,shorts_dry_green,shorts,[0.92],5279,14,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.02],2184,15,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,square,kare,picture_bw_square,picture,[0.54],3480,16,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,wet,ıslak,shorts_wet_green,shorts,[0.8],4007,17,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,young,genç,man_young_bearded,man,[0.02],5560,18,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,straight,düz,hair_straight_blond,hair,[0.04],1984,19,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,green,yeşil,frog_spotted_green,frog,[0.21],12464,20,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,metal,metal,spoon_metal_clean,spoon,[0.01],2592,21,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,long,uzun,pencil_long_black,pencil,[0.76],2288,22,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.76],3888,23,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,closed,kapalı,box_closed_cardboard,box,[0.66],1648,24,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,brown,kahverengi,hair_curly_brown,hair,[0.04],4496,25,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,glass,cam,bottle_glass_big,bottle,[0],2216,26,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,short,kısa,pencil_short_black,pencil,[0.77],1879,27,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,triangular,üçgen,earring_big_triangular,earring,[0.67],1785,28,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,black,siyah,nails_black_glossy,nails,[0.69],1840,29,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,sad,mutsuz,woman_old_sad,woman,[0.72],3719,30,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,blue,mavi,pencil_long_blue,pencil,[0.63],1991,31,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,old,yaşlı,man_old_bearded,man,[0.6],2136,32,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,red,kırmızı,frog_spotted_red,frog,[0.55],5751,33,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.53],2225,34,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.59],18296,35,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,colored,renkli,picture_colored_rectangular,picture,[0.69],1503,36,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.33],4640,37,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.56],2673,38,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,happy,mutlu,woman_old_happy,woman,[0.72],5559,39,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.61],2167,40,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,spotted,benekli,frog_spotted_green,frog,[0.58],4432,41,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,open,açık,box_open_cardboard,box,[0.53],2032,42,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.65],2808,43,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,striped,çizgili,frog_striped_green,frog,[0.68],1713,44,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,round,yuvarlak,earring_big_round,earring,[0.68],2160,45,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,bearded,sakallı,man_old_bearded,man,[0.29],3887,46,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,small,küçük,bottle_glass_small,bottle,[0.62],5776,47,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
942,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.46],3625,48,,[],,,,-1,-1,,,Firefox,Windows,1080,1920,4.53425,
896,condition1,,,,beyaz,Beyaz,0,1,bot_check,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,plastic,plastik,bottle_plastic_big,bottle,[0],10288,3,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,green,yeşil,frog_spotted_green,frog,[0.83],2873,4,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,big,büyük,bottle_glass_big,bottle,[0.66],3511,5,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,blue,mavi,pencil_long_blue,pencil,[0.73],2133,6,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,colored,renkli,picture_colored_rectangular,picture,[0.81],3828,7,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.75],3820,8,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,round,yuvarlak,earring_big_round,earring,[0.68],3608,9,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
896,condition1,sad,mutsuz,woman_old_sad,woman,[0.85],2262,10,,[],24,No,,4,1,Female,Türkçe,Chrome,Mac,800,1280,3.2452833333333335,
